id,district_corrected
15627,TZ0502
60226,TZ0206
28167,TZ1301
23803,TZ1404
20008,TZ0106
53910,TZ1405
9718,TZ0601
28807,TZ0305
60543,TZ1204
18127,TZ1204
68633,TZ0106
989,TZ2101
30073,TZ2302
10053,TZ0202
34493,TZ2404
13726,TZ2202
49121,TZ2302
28288,TZ1303
62839,TZ0304
44381,TZ2503
32975,TZ2004
60941, 
66230,TZ2404
27548,TZ1801
37655,TZ0501
62761,TZ0903
46358,TZ0904
73565, 
14825,TZ0901
68158,TZ1101
64247,TZ0304
35247,TZ0401
38862, 
10418,TZ1603
56227,TZ0501
20133,TZ0803
57658,TZ1607
64972,TZ2101
5091,TZ2202
27035,TZ1603
70344,TZ1704
41163,TZ0401
46676,TZ0403
51121,TZ2504
18420,TZ2503
37316,TZ0101
49438,TZ0202
15551,TZ1203
67293,TZ0605
1424,TZ1901
44925,TZ1901
30658,TZ1104
23410,TZ0402
34308,TZ1907
32897,TZ0504
49918,TZ0405
33220,TZ1102
65750,TZ1005
68364,TZ2202
48032,TZ1303
16995,TZ0803
67979,TZ0303
64367,TZ0903
1863,TZ1904
32057,TZ0303
46909,TZ2503
36694,TZ2403
61050,TZ0105
20567,TZ1607
61562,TZ0401
52401,TZ0206
50940,TZ0202
22644,TZ1501
27725,TZ0801
30242,TZ2605
3368,TZ0106
54180,TZ1301
69209,TZ2204
14042,TZ0702
30999,TZ0302
41246,TZ1401
759,TZ1305
45786,TZ2404
20877,TZ1502
24240,TZ1904
22297,TZ1404
52367,TZ0904
18326,TZ2402
24612,TZ0305
28122,TZ0506
49547, 
57169,TZ0503
8518,TZ0303
7655,TZ2403
482,TZ2003
53497,TZ0402
4185,TZ0703
47107,TZ0501
26018,TZ2202
70103,TZ2402
30188,TZ1703
68613,TZ1406
24633,TZ0506
39741,TZ0504
54464,TZ0803
55078,TZ2402
63836,TZ0106
49576,TZ1207
67011,TZ1301
37844,TZ0501
59059,TZ2606
62624,TZ0504
7501,TZ1101
71600,TZ0901
27475,TZ0902
18103,TZ0501
47995,TZ0301
70968,TZ2202
26368,TZ0203
57601,TZ1802
16040, 
23537,TZ2101
44691,TZ1303
9806,TZ1301
48800,TZ0605
35972,TZ0202
10567,TZ2302
52615,TZ2101
57236,TZ0202
7787,TZ2404
7702,TZ1203
67291,TZ0304
3084,TZ0804
56042,TZ2202
73471,TZ0903
38728,TZ1606
57501,TZ0305
64705,TZ0601
32420,TZ1204
3620,TZ0503
21497,TZ1503
38467,TZ2002
62363,TZ1904
29254,TZ1306
42936,TZ2609
121,TZ0303
16477,TZ1207
43858,TZ0605
35414,TZ1802
67499,TZ1401
40472,TZ1501
48281,TZ2303
300,TZ1006
4004,TZ1101
36323,TZ0301
15734,TZ1207
46244,TZ1207
58909,TZ2503
16357,TZ1902
28287, 
5108,TZ1802
54979,TZ0304
8434,TZ1406
23498,TZ0501
1126,TZ0302
71279,TZ0301
63627,TZ2203
67931,TZ1002
36495,TZ1402
53399,TZ1203
25406,TZ2002
33321,TZ1601
4837,TZ1101
43477,TZ0602
46257,TZ1204
60479,TZ1203
25018,TZ1808
13818,TZ2202
44471,TZ0901
61195,TZ0901
21898,TZ0503
61479,TZ2403
69498,TZ2103
47958,TZ2001
8804,TZ0501
38861,TZ1607
45423,TZ1003
41011,TZ2606
73214,TZ0401
55618,TZ1304
69530,TZ0601
13176,TZ0102
45138,TZ2203
35008,TZ0902
13751,TZ0101
39108,TZ1102
19865,TZ2504
3711,TZ0604
65543,TZ0506
26359,TZ1907
23382,TZ0406
70653,TZ0305
73849,TZ1204
64629,TZ1402
70322,TZ1808
11897,TZ1801
72979,TZ1405
33450,TZ2006
55676,TZ0903
41783,TZ1402
63564,TZ0401
68661,TZ1904
16628,TZ1601
26100,TZ0407
53457,TZ0303
41722,TZ1601
63868,TZ0801
51005,TZ0405
74103,TZ2609
54044,TZ1904
43124,TZ0206
70946,TZ1601
3788,TZ1204
12218,TZ1701
13988,TZ2203
69879,TZ0202
57553,TZ0305
2508,TZ0802
16894,TZ1504
24415,TZ1503
2997,TZ0408
69187, 
16540,TZ1608
45895,TZ0506
25091,TZ1405
41238,TZ1602
63140,TZ0402
43762,TZ1203
64904,TZ1204
59265,TZ0408
51622,TZ1002
4567,TZ1202
70277,TZ1203
46474,TZ1204
18977,TZ0202
56358,TZ0206
25237,TZ0607
24578,TZ1302
65529,TZ2002
37694,TZ1306
66331,TZ1203
55430, 
49059,TZ1204
16712,TZ0305
27616,TZ2204
72859,TZ0304
36181,TZ0601
28526,TZ0501
25184,TZ0101
1972,TZ0410
19226,TZ0105
15199,TZ0305
29642,TZ1702
22600,TZ0405
39730,TZ2202
64858,TZ0902
60361,TZ1806
50572,TZ0801
13157, 
9011,TZ0105
59148,TZ2002
30550,TZ2403
3516,TZ1003
43135,TZ1302
5774,TZ0805
8635,TZ1207
27633,TZ0304
17660,TZ1203
62952,TZ0103
20109,TZ1804
18678,TZ1001
72755,TZ1104
62239,TZ2302
20476,TZ1005
24391,TZ1003
70332,TZ1207
49849,TZ0102
6088,TZ0202
25072,TZ0203
18571,TZ0702
42438,TZ2403
54890,TZ2006
4789,TZ2403
48971,TZ1805
65190, 
10368,TZ0301
3561,TZ1302
48276,TZ2202
66694,TZ0303
59896,TZ0206
808,TZ0501
27387,TZ1302
51913,TZ0301
70006,TZ1907
71026,TZ0803
575,TZ1207
54653,TZ1202
52311,TZ1305
47569,TZ0403
46705,TZ2004
5605,TZ0601
19861,TZ0501
3698,TZ1001
34840,TZ0801
4304,TZ2104
1310,TZ2201
21009,TZ1603
50863,TZ2002
40318,TZ0202
26657,TZ1701
19396,TZ0101
14811,TZ1902
38641,TZ0702
51161,TZ1901
50157,TZ1002
18044,TZ0302
73130,TZ1602
27256,TZ2202
70505,TZ1402
24475,TZ1602
15577,TZ2203
55998,TZ2203
4057,TZ1603
6381,TZ0503
61928,TZ0304
39775,TZ0102
56187,TZ0507
6219,TZ1601
40321,TZ0902
15239, 
41711,TZ0408
860,TZ2002
58983,TZ0805
66308,TZ0206
72571,TZ2203
60026,TZ0903
302,TZ2201
60221,TZ0206
68663,TZ0303
34341,TZ1302
2706,TZ1005
33862, 
17382,TZ0402
63736,TZ0401
160,TZ0503
29700,TZ0304
757,TZ1405
73660, 
36984, 
628,TZ1207
29549,TZ1804
60562,TZ0206
69926,TZ0401
44049,TZ2302
3842,TZ0503
70247,TZ1906
8446,TZ0304
37063,TZ0102
27203,TZ1305
21754,TZ0502
47106,TZ0407
30958,TZ1204
73911,TZ0406
8356,TZ0403
31699,TZ1204
71463,TZ2203
45090,TZ0102
53530,TZ0906
53671,TZ0301
30802,TZ2201
66519,TZ1902
57933,TZ1303
71515,TZ2503
66127,TZ0801
2859,TZ1203
67491,TZ1401
52153,TZ1405
66636, 
70699,TZ0304
14747,TZ1606
37854, 
19828,TZ1601
45852,TZ0303
47296,TZ0503
47300,TZ0501
34123,TZ2203
46341,TZ0805
40137,TZ1305
58738,TZ1304
45712,TZ2302
2794,TZ2404
65205,TZ0401
23342,TZ2203
6123,TZ0801
71742,TZ1904
40659,TZ0204
50570,TZ0107
31693,TZ0408
55276,TZ0203
61853,TZ0503
25510, 
71358,TZ1904
1908,TZ0101
22539,TZ0102
37891,TZ2503
70326,TZ0405
26725,TZ0202
54236,TZ2007
44558,TZ1203
27350,TZ0101
66782,TZ1605
18640,TZ0804
71699, 
5511,TZ0303
70032,TZ1607
67184,TZ1202
41230,TZ2606
10524,TZ0304
42441,TZ1904
25925,TZ2101
47220,TZ1601
10407,TZ2302
14759,TZ2105
49352,TZ0503
17217,TZ0501
70964,TZ0304
41086,TZ0506
39862,TZ1302
51076,TZ1203
8513,TZ2606
36131,TZ1003
23942,TZ0102
10299,TZ2503
31570,TZ1303
69989,TZ0303
49093,TZ2102
55010,TZ0502
21481,TZ2102
28973,TZ1803
6787,TZ2202
49568,TZ1207
30787,TZ0303
57049,TZ0601
57255,TZ2007
24714, 
30505,TZ1906
36585,TZ2103
56545,TZ0502
6748,TZ0304
33902,TZ1603
67812,TZ0504
67866,TZ1406
44963,TZ1207
66801,TZ2006
48027,TZ2606
7700,TZ0801
38488,TZ1102
54414,TZ0105
39370,TZ1704
55261,TZ1608
7677,TZ1603
12236,TZ0401
54199,TZ0202
54195,TZ1606
47226,TZ0303
3967,TZ0202
48703,TZ2102
60502,TZ0504
61170,TZ1606
9124, 
14103,TZ0504
9408,TZ1207
42557,TZ0408
54068,TZ2402
42012,TZ0304
14864,TZ1607
4877,TZ0401
20443,TZ0506
3222,TZ0306
1624,TZ1902
28506,TZ1003
35527,TZ0202
28588,TZ1402
26074,TZ0206
24707,TZ0304
61095,TZ2104
4894,TZ0105
27328,TZ0206
14744,TZ0304
44447,TZ1401
49992,TZ0102
59138,TZ1701
39170,TZ1804
26565,TZ1203
9842,TZ1305
16994,TZ0301
52333,TZ2503
60491,TZ2006
5614,TZ1303
46372, 
38520, 
21160,TZ2202
54956,TZ1005
37643,TZ1003
23367,TZ1906
43031,TZ1303
72731,TZ0901
26792,TZ1904
21511,TZ0503
67175,TZ0507
35219,TZ0901
3820,TZ0304
3587,TZ0501
71975,TZ2609
19049,TZ1403
51731,TZ0206
56096,TZ1005
25585,TZ0206
23543,TZ1203
26902,TZ0904
47818,TZ1403
9714,TZ2606
61308,TZ2204
49686,TZ0604
25027,TZ1805
41639,TZ2605
32908,TZ1704
16670,TZ1101
32487,TZ2606
19196,TZ1405
70805,TZ0501
2530,TZ1306
60828,TZ2202
15336,TZ2101
59098,TZ1207
73678,TZ1606
67988,TZ0304
57813,TZ1204
44655,TZ0606
72199,TZ0604
43216,TZ0601
2603,TZ0806
65123,TZ0802
10825,TZ2001
20752,TZ0307
45334,TZ0304
51984,TZ2402
68671,TZ0307
17404,TZ0501
68969,TZ1901
44266,TZ1001
24218,TZ2303
64735,TZ1302
63916,TZ1601
4099,TZ0501
51380,TZ2102
45945,TZ2203
48597,TZ0801
40168,TZ0206
58318,TZ1001
66143,TZ0303
21902,TZ1402
12213,TZ0802
37627,TZ2202
41360,TZ2203
27536,TZ2201
3622,TZ2206
40265,TZ2202
40661,TZ2505
47916,TZ1701
37551, 
44928,TZ2302
56298,TZ1905
17511,TZ1602
7431,TZ2007
30535,TZ2103
41436,TZ1407
5549,TZ2503
33286,TZ1901
1056,TZ0304
28830,TZ1502
24809,TZ1705
58012,TZ2601
48163,TZ0301
30588,TZ0903
18596,TZ0205
11283,TZ2203
70437,TZ1305
8495,TZ0503
21433,TZ1606
10115,TZ2004
20404,TZ1905
57821,TZ1905
46370,TZ0105
47199,TZ0206
20424,TZ1901
25797,TZ2205
55359,TZ2002
16643,TZ0601
12404,TZ2204
65298,TZ1203
60531,TZ0408
59761,TZ0503
7065,TZ1604
54271,TZ0604
9225,TZ0703
10610,TZ0303
42239,TZ1002
56523,TZ1801
59299,TZ2202
8236,TZ2601
65043,TZ1807
14224,TZ1304
51203,TZ0401
59735,TZ2403
22028,TZ1406
3636,TZ2004
4792,TZ0606
49115,TZ0305
24087,TZ0801
36443,TZ0901
22236,TZ1305
28094,TZ2303
5340,TZ2605
70137,TZ2404
64355,TZ0605
60694,TZ1101
42334,TZ0501
68141,TZ1603
8834,TZ0406
53148,TZ0904
45612,TZ1306
34904,TZ0504
73881,TZ2202
24264,TZ1405
71702,TZ2505
69095,TZ2503
48254,TZ0702
2823,TZ1606
15745,TZ1204
29097,TZ1407
15, 
25749,TZ1003
8973,TZ1801
33063,TZ0206
65706, 
47063,TZ0601
41921,TZ0303
44641,TZ1603
27782,TZ2204
56241,TZ2002
51863,TZ1804
34562,TZ0304
73502,TZ1405
13172,TZ0602
36279,TZ0503
64502,TZ1905
12664,TZ0405
10587,TZ0801
59194,TZ2204
12190,TZ1204
70939,TZ1305
16333,TZ0303
59599,TZ0905
61970,TZ0207
59598,TZ1602
18400,TZ0502
16924,TZ0607
40293,TZ0601
68217,TZ0504
43825,TZ0507
58950,TZ1401
70537,TZ2404
16162, 
8802,TZ2101
12217,TZ2404
45456,TZ0503
62988,TZ0305
24496,TZ0401
25490,TZ1005
62759,TZ0107
36283,TZ1303
63820,TZ1802
19797,TZ2007
73747,TZ0501
5787,TZ1705
37541,TZ2404
72946,TZ1202
48629,TZ1902
14460,TZ0601
71677, 
15965,TZ0601
15280,TZ1102
57585,TZ1705
50975,TZ1603
40442,TZ2101
12925,TZ1904
14371,TZ0506
42469,TZ0506
68384,TZ0105
15563,TZ0606
74032,TZ1503
72233,TZ0103
42924,TZ1203
26684,TZ1803
40214,TZ1902
33323,TZ1102
45390,TZ2004
11494,TZ1405
8688,TZ2105
44442,TZ1207
3077,TZ2202
8545,TZ0303
63338,TZ1905
27693,TZ1802
28686,TZ0403
17878,TZ1902
2781,TZ0605
9760,TZ0301
31746,TZ0102
38532,TZ2203
28085,TZ1901
66783,TZ1702
62348,TZ2202
10415,TZ0402
64277,TZ2004
30243,TZ0207
18608,TZ0506
72084,TZ0506
69497,TZ0501
58313,TZ0503
73001,TZ0601
32260,TZ1601
468,TZ0903
3814,TZ2605
56791, 
73635,TZ2605
66572,TZ1803
37710,TZ0606
25129,TZ1002
36407,TZ2101
30726,TZ1802
70825,TZ0506
987,TZ2606
43695,TZ2007
32826,TZ0304
50658,TZ1203
14164,TZ0506
19146,TZ1303
35746,TZ2104
66833,TZ1203
49813,TZ0408
19521,TZ2606
40310,TZ2503
4,TZ0104
31928,TZ2102
65771,TZ2004
22420,TZ0503
67620,TZ0601
8979,TZ1808
48770,TZ0504
73918,TZ2202
6575,TZ1203
70125,TZ2404
54806,TZ1102
66344,TZ0405
32111,TZ1301
73208,TZ1805
30601,TZ2004
45071,TZ1401
62437,TZ1801
46006,TZ1901
19925,TZ1302
68828,TZ1207
34793,TZ0401
69440,TZ1802
42271,TZ0904
53051,TZ0105
67776,TZ2105
17627,TZ1804
2566, 
46019,TZ0802
72052,TZ2202
10634,TZ1002
3010,TZ0303
13225,TZ2103
36989,TZ0803
24009,TZ2201
64438,TZ0503
70888,TZ1804
49765,TZ0406
26884,TZ1207
54704,TZ1202
28962,TZ0103
24993,TZ1902
12584,TZ0801
71795,TZ2104
40510,TZ0801
3864,TZ1203
27574,TZ0206
63443,TZ0303
37066, 
68085,TZ0307
27576,TZ2403
8317,TZ2609
70513,TZ0607
44454,TZ1301
38549,TZ0202
26711,TZ0601
58910,TZ1804
42677,TZ2002
62454,TZ1803
58328,TZ1906
18952,TZ1907
58008,TZ0803
59052,TZ0601
56140,TZ0501
32701,TZ1807
57033,TZ2002
52112,TZ1003
53470,TZ1203
40340,TZ0304
35396,TZ0304
46165,TZ1907
54682,TZ0702
56724,TZ0503
5126,TZ1605
28366,TZ0107
4086,TZ0303
46338,TZ0405
36007,TZ0408
32202,TZ2609
70451,TZ2606
58343, 
60700,TZ2104
57857, 
42243,TZ1501
24372,TZ1302
72173,TZ1001
63225,TZ2601
7980,TZ0107
29424,TZ0501
12244,TZ1902
27268,TZ0401
71861,TZ0504
16236,TZ0702
21681,TZ1306
15339,TZ0506
51510,TZ2002
1253,TZ0601
16056,TZ2202
14790,TZ0606
29388,TZ0501
16692,TZ0206
46849,TZ1207
1064,TZ1005
21054,TZ0202
34398, 
38224,TZ1003
29138,TZ1401
63537,TZ1606
29716,TZ0408
5260,TZ2402
13958,TZ1606
46803,TZ0301
9348,TZ2605
48373,TZ2203
58703,TZ1904
73178,TZ1906
51832,TZ2505
54167,TZ0204
70257,TZ1003
11702,TZ1503
5265,TZ0206
21788,TZ0303
63635,TZ0206
11204,TZ0802
50239,TZ1501
56870,TZ1404
13357,TZ2205
7726,TZ0506
11903,TZ1406
8229,TZ1005
52759,TZ1003
68830,TZ2003
74009,TZ0304
50155,TZ1003
74090,TZ0107
20832,TZ1704
7486,TZ2004
24438,TZ1501
70360,TZ2303
11558,TZ1301
8409,TZ1503
29839,TZ1602
18117,TZ1902
58061,TZ0302
469,TZ0601
71687,TZ0501
20884,TZ2006
66398,TZ2504
36700,TZ2404
12393,TZ1808
58592,TZ2002
66769,TZ1904
41442,TZ1603
69424,TZ0202
19905,TZ0302
7045, 
32327,TZ2202
12416,TZ0102
58763,TZ0202
44362,TZ0305
39194,TZ0803
22674,TZ2303
48359,TZ0303
39544,TZ0107
13655,TZ1302
24224,TZ1101
13535,TZ0401
8204,TZ1102
70244,TZ0104
25865,TZ1808
26696,TZ1902
18766,TZ1305
6082,TZ0603
1322,TZ1603
73698,TZ1006
27200,TZ1702
13420,TZ1901
32524,TZ0206
29577,TZ2202
67050,TZ2404
33545,TZ0307
28734,TZ0504
49117,TZ0805
45859,TZ1005
16057,TZ2101
8615,TZ0803
34843,TZ1602
29710,TZ1904
47699,TZ2004
63344,TZ0503
64475,TZ1301
35817,TZ0601
42598,TZ0601
50916,TZ0602
58031,TZ1702
37649,TZ0606
3168,TZ0303
45126,TZ1907
33291,TZ1904
59549,TZ0307
39693,TZ2202
6122,TZ1203
61171,TZ1901
4633,TZ1805
54877,TZ1101
61103,TZ0605
3104,TZ0701
39110,TZ2101
47270,TZ0702
10743,TZ2206
68515,TZ1001
34283,TZ0202
62696,TZ1703
54118,TZ0504
15718,TZ1403
60297,TZ0805
40779,TZ1802
16230,TZ0206
26464,TZ1002
28210, 
8728,TZ2303
46177,TZ0302
65188, 
19256,TZ2201
70685,TZ1808
29122,TZ1606
42795,TZ0305
59654,TZ0601
65916,TZ2403
57887,TZ1504
12936,TZ2505
1359,TZ1403
59775,TZ1704
43153,TZ1303
12753,TZ1302
27590,TZ1203
17824,TZ2203
40450,TZ1203
70330,TZ1202
39275,TZ2204
60081,TZ1805
12094,TZ2002
66451,TZ1207
51173,TZ2609
42655,TZ0406
37232,TZ0202
9750,TZ2002
2586,TZ0903
63297,TZ1102
35977,TZ2101
54371,TZ1901
48222,TZ0304
32465,TZ1902
8116,TZ1701
39009,TZ1701
34372,TZ0604
66201,TZ1401
29719,TZ1306
18793,TZ2001
14428,TZ1702
71606,TZ2204
25578,TZ1005
20181,TZ1204
34291,TZ0301
58827,TZ1704
71047,TZ0407
21015,TZ0202
52981,TZ2006
17521,TZ0107
66395,TZ0801
41528,TZ0902
64559,TZ2202
71205,TZ0104
55419,TZ1904
60734,TZ1808
23170,TZ2606
39589,TZ0903
16608,TZ1203
67800,TZ2101
14343,TZ2404
48245,TZ0502
48777,TZ0408
61616,TZ2404
40444,TZ0102
9766,TZ0302
42650,TZ0701
59346,TZ0703
66905,TZ0301
27921,TZ0401
26816,TZ2609
16091,TZ0202
36012,TZ1603
26938, 
19701,TZ1104
6236,TZ0902
39763,TZ0904
24255,TZ2302
19177,TZ0202
63126,TZ0803
73949,TZ0501
57325,TZ1403
51055,TZ0207
23182,TZ2002
70194,TZ2102
48265,TZ0604
15248,TZ0802
67948,TZ2201
37755,TZ2204
2450,TZ1705
20676,TZ0204
41151,TZ1403
60500,TZ1407
40947,TZ0301
35544,TZ2404
2747,TZ0305
45068,TZ2001
44154,TZ0302
9593,TZ1304
8498,TZ0904
68913,TZ0206
67338,TZ0202
65149,TZ1002
24865,TZ0303
8288,TZ0903
25650,TZ1501
26227,TZ2606
21812,TZ1802
33147,TZ1102
37776,TZ1001
58584,TZ0307
70915,TZ0305
30067,TZ0506
15398,TZ0302
49170, 
15673,TZ1602
45642,TZ2202
32301,TZ0304
68944,TZ0202
24950,TZ1407
45881,TZ1303
62510,TZ2404
44036,TZ1403
73491,TZ1002
70778,TZ0504
36592,TZ0902
51464,TZ0301
19401,TZ1306
9953,TZ2104
22911,TZ0604
26240,TZ0205
33314,TZ0901
7048,TZ1804
25424,TZ1402
49228,TZ2004
41540,TZ0302
15162,TZ1901
69364,TZ1602
62609,TZ1101
30272, 
7297,TZ0504
41752,TZ1701
47094,TZ0803
68219,TZ0204
10403,TZ0206
43961,TZ2203
73659,TZ0301
32671,TZ0206
35542,TZ1004
47379,TZ0804
69262,TZ1001
34413,TZ0106
20411,TZ0306
63781,TZ1202
10179,TZ1704
69089,TZ0202
2335,TZ2201
58852,TZ2202
61733,TZ0304
61741,TZ0410
1915,TZ1704
46384,TZ1003
7105,TZ1501
12078,TZ1602
6791,TZ0303
47945,TZ1306
62723,TZ0305
59462,TZ1401
65148,TZ1202
40815,TZ1905
26387,TZ0502
61055,TZ0402
56783,TZ0806
16157,TZ1203
65263,TZ0501
42844,TZ2403
48195,TZ0207
36184,TZ1202
33783,TZ1601
23833,TZ0801
56872,TZ0504
18709,TZ0101
69528,TZ2203
50803,TZ0405
68547,TZ2202
41263,TZ1805
29258,TZ1306
65732,TZ0202
16051,TZ2001
50899,TZ2609
29444,TZ0301
17979,TZ1302
31422,TZ1607
29666,TZ0801
45674,TZ2002
64081,TZ2404
64715,TZ0206
34394,TZ1304
51790,TZ2001
53533,TZ0903
10038,TZ1504
9749,TZ1102
31795,TZ1601
25130,TZ2403
51385,TZ1902
40625,TZ0905
64496,TZ1406
58783,TZ0410
38940,TZ2403
5592,TZ1207
30446,TZ0202
1975,TZ0107
8736,TZ1005
38072,TZ0101
29396,TZ2101
36753,TZ0307
37860,TZ0504
50186,TZ2206
66108,TZ0501
35718,TZ1401
65456,TZ1704
18606,TZ0702
68741,TZ1003
44898,TZ1802
56208,TZ0506
28064,TZ2205
40494,TZ1703
44694,TZ0302
70039,TZ0601
57514,TZ0104
41811,TZ1504
38856,TZ1005
21693,TZ0305
42356,TZ1903
3898,TZ2605
65248,TZ0206
3837,TZ1407
71379,TZ0503
57588,TZ2202
20263,TZ1503
8004,TZ0504
45451,TZ0107
47598,TZ0702
35785, 
42023,TZ0603
15990,TZ0107
53616,TZ1803
64307,TZ2202
60730, 
50649, 
20852,TZ0903
57021,TZ1101
51968,TZ1306
57637,TZ0101
20860,TZ1207
56503,TZ1405
69786,TZ1204
6363,TZ0402
67196,TZ0202
36234,TZ0402
4732,TZ0403
48372,TZ0304
70151,TZ1001
24917,TZ1702
21672,TZ2103
24440,TZ1801
72032,TZ0305
7356,TZ0404
18295,TZ0605
73947,TZ2203
24741,TZ0803
55358,TZ2006
23453,TZ1406
72030,TZ1502
67516,TZ1601
27907,TZ0503
14849,TZ1703
4926,TZ1404
17860,TZ1703
17425,TZ0401
38899,TZ2101
24867,TZ1701
29740,TZ2609
17349,TZ2201
2616,TZ0404
4044,TZ1104
20202,TZ1004
6329,TZ2101
54676,TZ0603
71899,TZ0903
63348,TZ1905
52386,TZ2403
80,TZ1302
22569,TZ1901
36123,TZ0403
65121,TZ0506
20693,TZ0601
1285,TZ2201
23099,TZ2206
29589,TZ0401
47067,TZ1001
10677,TZ2103
44196,TZ1203
61041,TZ0603
20705,TZ2007
3862,TZ2202
54484,TZ1407
29116,TZ0603
21743,TZ1801
39221,TZ1101
18613,TZ1401
17327,TZ2503
39017,TZ0502
51396,TZ1601
48527,TZ0304
72518,TZ1005
71734, 
12520,TZ0605
3954,TZ0903
16526,TZ1204
7286,TZ2206
10016,TZ2002
23755,TZ0301
41687, 
46503,TZ2202
32256,TZ2205
58202,TZ2204
4924,TZ0603
24592,TZ0404
40802,TZ0207
1352,TZ1504
63911,TZ1401
71413,TZ0604
40304,TZ2206
19407,TZ0501
16795,TZ1303
13779,TZ0302
8762,TZ0904
58875,TZ2206
4895,TZ1808
25658,TZ0305
65395, 
26395,TZ1501
36911,TZ0206
51977,TZ0801
4478,TZ0702
36065,TZ2504
63017,TZ0802
20269,TZ1101
68596,TZ1005
52288,TZ0901
9788,TZ1302
46891,TZ1101
67237,TZ1808
5206,TZ0601
8925,TZ0107
65128,TZ0205
11617,TZ0504
72425,TZ2202
2611,TZ2104
62703,TZ0305
45725,TZ1907
18445,TZ0904
56736,TZ2002
49484,TZ1702
49,TZ0304
28172,TZ0403
20516,TZ0503
55687,TZ2606
30497,TZ2204
5683,TZ1002
73796, 
73421,TZ0105
58993,TZ2004
23698, 
72478,TZ1004
51379,TZ1305
68659,TZ2404
28908,TZ2101
5882,TZ1002
63752,TZ1203
66208,TZ2001
62892,TZ0803
46402,TZ2601
12055,TZ1902
74199,TZ1606
34454,TZ1804
30657,TZ0906
9290,TZ2402
15650,TZ0601
5574,TZ1201
20817,TZ2504
54558, 
18923,TZ2202
41116,TZ2505
11521,TZ0801
58987,TZ0204
22868, 
47555,TZ1101
23472,TZ1304
51132,TZ0202
25312,TZ2203
39669,TZ0202
26997,TZ1703
33533,TZ0303
23110,TZ0501
45365,TZ1401
4626,TZ0303
59450,TZ0410
55938,TZ2201
31940,TZ2104
61246,TZ1302
52998,TZ0301
34469,TZ0202
35827,TZ1303
3566,TZ1902
35729,TZ1703
73836,TZ0305
38401,TZ1002
37098,TZ2504
46555,TZ0605
10143,TZ0202
8103,TZ0801
49345,TZ1101
1133,TZ1907
37247,TZ1303
72794,TZ2007
21184,TZ1702
59205,TZ2202
55573,TZ1602
8685,TZ0408
15171,TZ1101
114,TZ0502
64503,TZ2609
50481,TZ1402
44463,TZ1701
31738,TZ1306
29735,TZ1904
61703,TZ1402
640,TZ0101
12333,TZ0304
46685,TZ0303
60504,TZ1402
48364,TZ1702
48283,TZ2606
22225,TZ2105
12114,TZ2204
4657,TZ1204
61453, 
49177,TZ2205
40093,TZ2205
2764,TZ0305
5331,TZ1605
20537,TZ0904
1052,TZ1101
27386,TZ1403
25158,TZ1203
23281,TZ1303
45936,TZ1301
48778,TZ0601
51615,TZ1901
29669,TZ0305
49609,TZ0501
27443,TZ1904
17227,TZ0206
29445,TZ0803
51404,TZ1904
13965,TZ0604
37738,TZ2103
24030,TZ0906
17367,TZ2002
2536,TZ0904
53133,TZ2303
66679,TZ1301
69037,TZ1002
11587,TZ1305
61564,TZ0903
66082,TZ2301
14664,TZ1104
42696,TZ0403
54986,TZ0203
32395,TZ1204
53531,TZ2202
29830,TZ1703
53930,TZ0703
69316,TZ0904
45569,TZ0206
73709,TZ0107
30896,TZ2606
5235,TZ0304
52398,TZ2002
68582,TZ1607
12847,TZ2403
29619,TZ0206
42896,TZ1602
64219,TZ2609
57991,TZ2002
65992,TZ1401
55856,TZ2203
74163,TZ2201
59846,TZ1202
6009,TZ1006
23642,TZ0401
36204,TZ1604
35136,TZ1101
16077,TZ0206
71383,TZ1605
17341,TZ0305
60042,TZ2105
62005,TZ1801
68909,TZ0107
48478,TZ0601
70748,TZ1305
47045,TZ0601
64424,TZ1204
21042,TZ1704
37099,TZ1504
13765,TZ2403
21540,TZ2101
13252,TZ1207
3602,TZ1301
59482,TZ1207
59297,TZ2102
4620,TZ1202
72729,TZ0307
52477,TZ1703
71596,TZ0408
36253,TZ1802
35513,TZ0302
70120,TZ1005
69042,TZ0602
37075,TZ0401
32710,TZ1602
13295,TZ2006
51922,TZ0304
43266,TZ1006
1331,TZ0605
32737,TZ0304
21194,TZ0302
40297,TZ0104
32626,TZ2202
46449,TZ2403
17502,TZ1602
33999,TZ0304
52668,TZ1104
23592,TZ1202
61657,TZ0702
16884,TZ0501
50746,TZ2101
48202,TZ1801
51039,TZ0504
72570,TZ0604
15892,TZ0603
35205,TZ1101
30341,TZ2203
62444,TZ1807
19972,TZ1407
7811,TZ1002
7032,TZ2202
61743,TZ1703
35999,TZ1904
65991,TZ1101
1368,TZ2606
26860,TZ1805
60838,TZ0303
12762,TZ1702
59075, 
58761,TZ0604
37646,TZ1701
42716,TZ0102
69643,TZ0604
63607,TZ1401
38795,TZ0202
24078,TZ0503
71240,TZ0601
31599,TZ0802
46250,TZ1605
63009,TZ2205
66622,TZ1203
3944,TZ0402
46725,TZ0103
2953,TZ2606
23816,TZ0903
62088,TZ1403
30509,TZ0101
30470,TZ2002
7214,TZ1406
5727,TZ1305
64877,TZ0501
23837,TZ1704
59848,TZ2002
17786,TZ0402
69671,TZ2404
61604,TZ1805
53081,TZ0605
52427,TZ1603
36605,TZ0506
